filename,audio_data_mean,audio_data_var,zcr_mean,zcr_var,sc_mean,sc_var,srolloff_mean,srolloff_var,mfcc_mean,mfcc_var,chroma_mean,chroma_var,scale
anchihoye000.wav,-5.9679674e-06,0.005767137,0.04804704032891952,0.04573852224455071,1236.0416850658203,397272.48692832416,2527.4534716683584,2556835.2713879957,-3.7936575,4782.811,0.26850453,0.09330308,AnchiHoye
anchihoye001.wav,2.162468e-06,0.007419832,0.04691951890784321,0.04471807765329978,1246.84413246099,217029.7871521841,2512.5689806172422,2030556.951739848,-3.1630254,3988.4268,0.27221784,0.095269166,AnchiHoye
anchihoye003.wav,3.8913813e-06,0.0059807543,0.045323658143284956,0.04326942415579562,1279.097242649791,327517.3340236249,2737.849051014595,3193764.062811553,-3.9353833,4849.9614,0.29387373,0.09851376,AnchiHoye
anchihoye004.wav,7.1049935e-06,0.007290245,0.04409243982507783,0.04214829657534972,1270.930207532106,266605.0914105155,2655.0439453125,2447221.3822037675,-3.579515,4236.354,0.28164446,0.09733714,AnchiHoye
anchihoye005.wav,-1.3867981e-05,0.008151851,0.04731128136233252,0.045072924018186744,1273.6170304601367,244748.24653782352,2640.627874467467,2295764.3429897367,-3.981096,4098.452,0.26786405,0.09441914,AnchiHoye
anchihoye007.wav,8.584734e-06,0.0088191675,0.049822231105619556,0.047339976393277784,1307.641379538475,228675.08998238205,2697.2173078670057,2066432.9126031063,-3.6382418,3792.9504,0.26788747,0.09357206,AnchiHoye
anchihoye008.wav,1.1176194e-05,0.0035698821,0.039103347592856656,0.037574275799888895,901.1279589872622,138344.8420106968,1605.0159801136363,1002272.7924437562,-6.2814317,7420.588,0.2687961,0.090341024,AnchiHoye
anchihoye1001.wav,2.2069175e-06,0.0010972652,0.09803252949235564,0.08842215265368604,2281.600242342439,335235.6857903936,4895.855215707428,2156495.4779220363,-12.210592,3647.1848,0.28084892,0.092771605,AnchiHoye
anchihoye1002.wav,-5.951388e-06,0.0011070915,0.0948565129435137,0.0858587548957107,2243.557848266279,289696.86070106254,4852.173476108285,2128629.9951530034,-12.266853,3639.9314,0.28092408,0.09434729,AnchiHoye
anchihoye1003.wav,-2.0456064e-06,0.001118954,0.10269886880296802,0.09215181114955878,2340.266161554022,355705.1981867958,4939.581483496169,2291226.863033596,-12.281956,3575.7085,0.28277665,0.09428689,AnchiHoye
anchihoye1004.wav,2.3850034e-06,0.0011315916,0.08827724679289167,0.08048437449155854,2218.7312476298016,278803.51851241046,4875.392612191134,1850832.284669753,-12.224564,3764.7075,0.27958992,0.092017695,AnchiHoye
anchihoye1005.wav,-4.9435366e-06,0.0011280006,0.09195977157821991,0.08350317198950159,2277.784337974497,306251.94966286677,4953.973147182894,2048424.4782569224,-12.370685,3615.502,0.27699518,0.093868926,AnchiHoye
anchihoye1006.wav,1.4626976e-06,0.0011206866,0.09268361376603554,0.08409336150530389,2320.931575481054,362616.9466888265,5100.6399323219475,2256104.3338217596,-12.660305,3634.7485,0.2733902,0.09362353,AnchiHoye
anchihoye1007.wav,1.482077e-06,0.0011199539,0.09511966682428255,0.08607191580751998,2304.657719255614,314143.98811723595,4988.686875727308,2128161.4518208923,-12.2405,3579.1223,0.2818059,0.09346565,AnchiHoye
anchihoye1008.wav,4.382766e-06,0.0012274,0.0909580014306672,0.08268464340640592,2193.755899555403,234966.54117974205,4717.024386030838,2178024.548166362,-11.49597,3376.76,0.3008706,0.0933887,AnchiHoye
anchihoye1009.wav,-1.6582418e-06,0.0010916342,0.09627381860910225,0.08700517045952393,2331.11836630471,371852.4704092647,5051.656068313953,2234284.100041756,-13.054906,3680.256,0.27044088,0.094937675,AnchiHoye
anchihoye1010.wav,-3.512139e-06,0.0011025497,0.09897367814837717,0.0891778891821586,2342.012075447302,570814.3261987121,4992.345348562355,2661277.006478303,-12.864357,3651.557,0.27482823,0.09579147,AnchiHoye
anchihoye1011.wav,-1.6494677e-06,0.0010857716,0.09549096921902823,0.0863724440166389,2267.4086588789332,406721.565795275,4875.292457757994,2676138.17343159,-12.09404,3598.7988,0.30384097,0.09628796,AnchiHoye
anchihoye2002.wav,-0.05294522,0.055206716,0.04615025862799966,0.04402041225656839,981.5014218539186,165017.47666465878,2088.6622797056684,938268.5903956434,-2.809436,3728.3171,0.19645374,0.09338462,AnchiHoye
anchihoye2003.wav,-0.053090055,0.048859913,0.04877287979552034,0.046394085991972076,1008.3700190282344,205036.63404087198,2064.5250613190406,1093323.9754047084,-2.5907848,3757.6226,0.20984554,0.09551505,AnchiHoye
anchihoye2005.wav,-0.05311322,0.046957873,0.044681070333054476,0.04268467228694711,957.0172820958255,186399.87142689739,2003.5902119496702,950374.6001451719,-2.2954755,3743.3142,0.21650824,0.09843255,AnchiHoye
anchihoye2006.wav,-0.05332011,0.042929634,0.038853254351855215,0.03734367897812526,854.7151321001587,144153.78971807525,1875.6421466206396,917376.1319652513,-1.5873244,4043.1501,0.21972647,0.09717212,AnchiHoye
anchihoye2007.wav,-0.04181957,0.028358744,0.03600572084041179,0.03470930890717414,814.2892073538197,159781.25692690234,1801.5513470577994,973111.9793355976,-3.6110883,4787.8774,0.22554402,0.09916642,AnchiHoye
anchihoye3000.wav,-0.014478884,0.07802175,0.13237196928472098,0.11484963103240588,2239.1695004899348,3609817.5345601216,4125.88995205554,5563764.657651707,1.130169,2446.0088,0.3609464,0.096595034,AnchiHoye
anchihoye3001.wav,-0.020135133,0.11896964,0.06717164369112137,0.0626596139749544,1837.8215779475672,369071.0925813855,4095.501637958204,2224179.293534824,6.4692044,871.2372,0.3109075,0.094004884,AnchiHoye
anchihoye3002.wav,-0.016407503,0.13230787,0.06384840886240022,0.05977178954814,1759.342840290486,376325.40157711424,3861.4959007085754,2293494.944389428,5.671465,953.1387,0.28598443,0.09154857,AnchiHoye
anchihoye3004.wav,-0.018181104,0.12060908,0.0608305774612058,0.05713021830694206,1666.558781161636,561641.7499056058,3514.193711391715,2788720.6112599904,5.9916987,1071.7966,0.33439848,0.092409275,AnchiHoye
anchihoye3006.wav,-0.019318378,0.12203529,0.07101094382973577,0.06596838968614589,1885.0211408576781,360205.06333904545,4173.902500090632,2418505.359156602,6.454749,826.20325,0.31174013,0.09264208,AnchiHoye
anchihoye3008.wav,-0.019334607,0.1274158,0.062165824027934385,0.0583012343508623,1652.2523649399554,321845.7504451047,3529.2151475526084,1931168.1900458594,6.6587496,1007.01324,0.31906945,0.09220953,AnchiHoye
anchihoye3009.wav,-0.017886655,0.13421403,0.06155285823309227,0.05776410387642911,1634.587866875354,447698.18589904316,3458.9668877180234,2490793.1384449587,7.1843195,1025.2656,0.3384141,0.0927565,AnchiHoye
anchihoye3010.wav,-0.01775522,0.13463001,0.05008850737763552,0.047579648806316086,1482.2208728307266,379137.5669225371,3109.4179187475756,2168671.4741888116,6.0883102,1189.4832,0.30979386,0.09434733,AnchiHoye
anchihoye4000.wav,-8.928274e-05,0.005119502,0.08430225527540963,0.07719538503088928,2087.642317726626,1194665.042848113,4228.609825895446,4354062.869482923,-6.117726,4981.5596,0.26960766,0.09796423,AnchiHoye
anchihoye4007.wav,-0.000100321304,0.009600151,0.06530601728924938,0.06104114139506566,1753.411362884227,393992.692994152,3740.788473835095,2878239.0919088614,-1.1277705,2704.284,0.25644684,0.08639598,AnchiHoye
anchihoye4008.wav,-7.509867e-05,0.013611335,0.06783393348609949,0.06323249095390292,1638.9562530639919,321640.60346689855,3459.9380386624807,2341327.258361891,-1.7161181,2476.0564,0.25539953,0.089293756,AnchiHoye
anchihoye4010.wav,-7.062277e-05,1.7666665e-05,0.12222316672333673,0.10728466423945618,2892.206419037506,666757.9825758305,6508.41064453125,2183418.702709934,-24.609896,19767.248,0.54249823,0.08059543,AnchiHoye
anchihoye5000.wav,-9.824113e-05,0.08394584,0.06025813902863777,0.056627095709443145,1856.3413105331622,553646.5293366576,4128.154851997535,3182881.905922781,5.26479,1466.8094,0.43227318,0.09777531,AnchiHoye
anchihoye5001.wav,0.00012889491,0.09446109,0.0967053865131579,0.08735345473249867,2461.594098570897,359359.22459334746,5652.557415530742,2047225.3426549002,5.559195,665.35675,0.37973022,0.08983137,AnchiHoye
anchihoye5002.wav,1.3593008e-05,0.09353373,0.11011120114164087,0.09798672452478598,2734.5028379208793,468469.16437006625,6190.121424557715,1886392.530403196,5.381734,520.20264,0.37248164,0.09174481,AnchiHoye
anchihoye5003.wav,-0.00014522404,0.10094297,0.1053326964009288,0.0942377194698385,2520.9153030521597,471473.40962924226,5599.790242985064,2237184.0505065196,5.6854053,625.6372,0.37233797,0.09400149,AnchiHoye
anchihoye5004.wav,0.00012763898,0.10301709,0.09457236842105263,0.0856284355522853,2451.779744060095,198000.54813959042,5791.798800935325,1150322.6030195367,5.727449,654.1034,0.35412332,0.09402294,AnchiHoye
anchihoye5005.wav,-7.971955e-05,0.113761015,0.10440904363390092,0.09350779524135508,2559.262750562657,220748.13088643542,5740.780264374275,1081796.8756489542,6.318014,514.246,0.31996194,0.092674986,AnchiHoye
anchihoye5006.wav,-5.882675e-05,0.095515735,0.09630176083591331,0.08702773169581585,2475.453841896221,291054.47208928684,5631.357285926624,1553494.888893892,5.502854,628.15906,0.3620209,0.09221038,AnchiHoye
anchihoye5007.wav,-2.3203056e-05,0.09238511,0.10495325803018576,0.09393807165903502,2620.0672318547345,490793.5188806761,5943.946785274072,2127610.529310509,5.5191045,593.7132,0.37963125,0.09134409,AnchiHoye
anchihoye5008.wav,-2.3542636e-05,0.09704941,0.1094006990131579,0.09743218606859037,2623.802492863673,288611.72993946314,5821.075963420823,1526334.7990126163,5.565042,531.92114,0.36191893,0.088205904,AnchiHoye
anchihoye5009.wav,-0.0001157784,0.09675121,0.0971422697368421,0.08770564916721672,2473.4183097422997,325772.35564917524,5588.249245486514,1736560.2940062894,5.669618,646.30035,0.36796156,0.090623334,AnchiHoye
anchihoye5010.wav,8.600479e-05,0.098500185,0.10153075416021672,0.09122226011987437,2505.3011131528224,377724.96374649735,5583.2115084831785,1582211.629173289,5.614728,608.3213,0.35286936,0.09060088,AnchiHoye
anchihoye5011.wav,-9.0216345e-05,0.092339866,0.09962298035990712,0.08969824214411666,2550.7898438266593,294463.1839479332,5818.494643633991,1463105.8578688134,5.4236145,648.50916,0.35071024,0.092007875,AnchiHoye
anchihoye5012.wav,-8.9958005e-05,0.10380679,0.10112410506965944,0.09089802044351993,2557.0204824439516,308754.3895640327,5775.961155017401,1626312.4689457633,5.913821,573.697,0.34124058,0.08992373,AnchiHoye
anchihoye5013.wav,-0.00016463685,0.10207896,0.09522240228328173,0.08615509638668258,2409.9043051992503,263543.93202363903,5479.117706369635,1745749.1109439542,5.6985745,658.3659,0.35393944,0.09162652,AnchiHoye
anchihoye5014.wav,-0.00012235335,0.09983838,0.10050279363390092,0.09040198210568248,2508.7582476796265,307988.2959735463,5671.925640770011,1635162.2569500487,5.724093,633.0441,0.35080013,0.093377896,AnchiHoye
anchihoye5015.wav,-5.46172e-05,0.09985939,0.10126015866873066,0.09100653893511414,2524.04701684108,271025.70217407425,5705.799217843677,1497454.8571917305,5.859265,605.98425,0.34086433,0.09075959,AnchiHoye
anchihoye5016.wav,8.391897e-05,0.10195422,0.1023969620743034,0.09191182423225708,2580.8047925523942,240379.04919872733,5827.346072451421,1110578.3888650602,5.8348255,556.9109,0.33180827,0.09312107,AnchiHoye
anchihoye5017.wav,-5.2013715e-05,0.10193775,0.10677032943111456,0.09537042618428584,2581.9937857563723,440716.9127334607,5783.097255202291,1752838.9674773877,5.2916894,608.302,0.3370618,0.093857124,AnchiHoye
anchihoye5018.wav,-0.00014864824,0.10548794,0.11636513157894737,0.10282428773156162,2772.1528903082594,576096.9387618678,6278.9937667669665,2295695.655659372,4.8009725,572.7754,0.32464528,0.09020071,AnchiHoye
anchihoye5019.wav,0.00011297924,0.0826457,0.1036093508126935,0.0928744532368657,2570.7261539297397,647601.5799145723,5737.749295334252,2276863.366641725,1.5908407,1151.0406,0.35430723,0.099546514,AnchiHoye
anchihoye5020.wav,6.605223e-05,0.0759993,0.13036655863003097,0.11337111902099362,2898.1069738680894,629786.9939750021,6091.190262017836,1660695.8152189793,0.6914691,1129.1095,0.32295403,0.09504321,AnchiHoye
anchihoye5021.wav,5.3331456e-07,2.2228684e-07,0.6318751156907509,0.23260895386155103,6591.145101105319,4071831.7927170713,8929.184673108553,4680628.653024864,-46.113777,42394.04,0.53369075,0.095787056,AnchiHoye
anchihoye6000.wav,1.843909e-05,0.031253867,0.13715714493034056,0.11834506252489811,3418.8585819317436,738747.5187248784,7625.385187064965,1226253.9786509976,5.607879,883.866,0.48996142,0.078524396,AnchiHoye
anchihoye6001.wav,-4.6265202e-05,0.03403784,0.15904212219427244,0.1337477255622145,3263.4878598635596,550185.1671737457,7270.35379431917,1620490.6848604858,4.903448,712.4149,0.3849429,0.08102692,AnchiHoye
anchihoye6002.wav,-2.3462882e-05,0.035937816,0.17744261561532507,0.14595673377891707,3529.7994344358804,381565.95299081993,7726.031678237384,501272.5224439795,5.4875255,414.38605,0.38748026,0.07907867,AnchiHoye
anchihoye6003.wav,-1.0552934e-05,0.037271697,0.14925079818111456,0.12697499742341475,3453.7886649662355,470620.17056603846,7725.582028984194,503551.6246177669,5.912708,492.66656,0.40579268,0.08664537,AnchiHoye
anchihoye6004.wav,-2.4646295e-05,0.04051759,0.14742616824690402,0.12569169316293954,3431.9468301830284,467683.98161989043,7698.994435179814,503845.3722771487,6.0594783,446.11136,0.40653303,0.085109524,AnchiHoye
anchihoye6005.wav,-2.783895e-05,0.033007342,0.1677586227747678,0.13961566725948096,3679.6266045025977,383290.2420342839,7914.5596178944315,364157.62629909464,6.2273293,472.8008,0.4644839,0.074393764,AnchiHoye
anchihoye6006.wav,8.498377e-05,0.015806058,0.17114484568498453,0.14185428748044737,3338.557156793455,512736.21533205465,6739.409621519721,1803412.2602810978,-5.4403496,1999.1307,0.35368288,0.08532723,AnchiHoye
anchihoye6007.wav,3.3626259e-06,0.010788082,0.0915444199883901,0.08316403915737935,1806.595916894383,1897219.5602406722,3513.2594982598607,6824163.249056017,-7.1938467,4060.2344,0.35790586,0.10109436,AnchiHoye
anchihoye6008.wav,1.5796708e-05,0.0030669433,0.23299632352941177,0.17870903675118946,3759.2672687997256,558991.6694674839,7098.82093106511,733088.7008758511,-11.437323,3374.7686,0.40783942,0.09620592,AnchiHoye
anchihoye6009.wav,1.3521188e-05,0.004780983,0.16988710574690402,0.14102547704784432,3148.038786948266,573219.1758887122,6232.846430448811,1858840.4473054095,-9.410524,2110.324,0.35902303,0.087304324,AnchiHoye
anchihoye6010.wav,-5.6719737e-06,0.031321187,0.17953481762770898,0.1473020668870942,3768.4901993337094,435171.26554316276,7835.3131004386605,512887.35754155135,5.4087806,484.76727,0.45512885,0.073265195,AnchiHoye
anchihoye6011.wav,-4.876411e-05,0.03723702,0.17217431791795665,0.14253032216744307,3462.990264378811,650696.8590960879,7469.831525975203,1530959.3548055452,5.7044826,639.21344,0.40894824,0.0789746,AnchiHoye
anchihoye6012.wav,-6.378818e-05,0.039589733,0.17881675696594426,0.14684132439412673,3613.026386591088,301657.858761131,7818.26806300754,364578.61842370033,6.1283875,361.7897,0.39669725,0.07734772,AnchiHoye
anchihoye6013.wav,-0.00011467237,0.036065567,0.1879822344233746,0.15264491396457003,3841.4278790591343,352234.2901240381,8064.392741263051,284957.76637170697,6.14708,359.20377,0.4653813,0.07412505,AnchiHoye
anchihoye6014.wav,0.00014408915,0.018712321,0.35876511721212817,0.23005270788389603,4392.794118047287,6551365.352477199,7057.763671875,9203018.615429219,-10.39061,8158.158,0.51393545,0.080178425,AnchiHoye
bati001.wav,1.4259042e-05,0.017306395,0.06701615724955658,0.06252499191705928,1869.8631371017523,164174.72889715954,4011.0014307776164,936933.030044549,0.7994872,1438.6592,0.3233682,0.090500526,Bati
bati002.wav,-3.868895e-05,0.016162213,0.05535149250453272,0.0522877047820534,1691.0712559581987,104923.86203105056,3638.260015443314,705482.1324801819,2.044531,1640.8198,0.36355165,0.08764735,Bati
bati003.wav,1.6595142e-05,0.014732878,0.061825743725103216,0.058003321137941086,1779.2909244248783,118313.11777210665,3822.969188734508,665597.6281076615,1.6531453,1590.5498,0.3722634,0.08811549,Bati
bati004.wav,3.383098e-05,0.015620314,0.07230092744763321,0.06707350333784531,1947.264131774425,155289.2115299115,4193.649732013081,811727.535648511,1.0914819,1430.3934,0.3439301,0.08936668,Bati
bati005.wav,5.0491333e-05,0.017042425,0.06469110071357273,0.06050616220203912,1867.5332582378987,153662.6198846898,4091.400401980378,864163.0023500642,1.2791382,1423.7478,0.3384528,0.08991171,Bati
bati006.wav,2.5741601e-05,0.016045798,0.0575265942541567,0.05421728520767434,1758.6427068032672,114994.58824083509,3794.4925849382266,634983.0508127962,2.203202,1579.0964,0.37252155,0.088767506,Bati
bati007.wav,-6.4204337e-06,0.016168231,0.06741654659708685,0.06287155584200962,1873.7855041925668,155734.50226375638,4014.2410762913923,783210.8206744896,1.4029713,1410.3568,0.34314826,0.087753855,Bati
bati008.wav,1.7378672e-05,0.016555717,0.06137846316035014,0.05761114742042372,1801.5315693425223,151973.8388154963,3969.7544967296512,1116105.4739828173,2.2601676,1533.1057,0.37004477,0.08779234,Bati
bati009.wav,-4.7131583e-05,0.015952883,0.06528486107976535,0.06102274799356108,1818.6993381625691,145802.1863623686,3989.5016124636627,955910.5834155807,1.995612,1469.4341,0.3655393,0.08598051,Bati
bati010.wav,3.4426197e-05,0.016387224,0.06553932980813361,0.0612439260564343,1892.055911202448,226412.20352912392,4162.384856468023,1232786.2659822868,2.2756815,1448.8386,0.37893918,0.08632047,Bati
bati011.wav,6.641751e-05,0.015954547,0.0640488701134052,0.05994661235060134,1823.1901583587924,150034.3026388556,3985.9461300872094,928302.9089088631,2.39022,1439.4344,0.39605692,0.08618042,Bati
bati012.wav,9.185093e-06,0.0073630596,0.11653910411860666,0.1029577413298392,2455.3736872055715,1048434.6293341601,5071.0776821402615,2167075.201592815,-3.312429,2301.301,0.39357814,0.08985217,Bati
bati013.wav,-8.488469e-06,0.0044094604,0.15709808709192227,0.13241827812398108,3107.644428262635,335385.1069363256,6152.436750545058,1063915.3517184737,-7.5579576,1609.5748,0.31476858,0.08820967,Bati
bati014.wav,9.651443e-06,0.005254384,0.13999869736246193,0.1203990620992757,2844.8728250996774,174726.65017338257,5686.785406068314,1401497.5544667616,-7.6051607,1535.2904,0.29149702,0.08919231,Bati
bati015.wav,-1.27518715e-05,0.0048690266,0.14325226181802758,0.12273105130204687,2918.5129271723763,200744.37459144238,5814.090036791425,1252164.7730261297,-7.9128623,1394.7465,0.30806586,0.087580875,Bati
bati016.wav,9.223662e-06,0.0049380865,0.14328558510388534,0.1227548262053226,2891.659788846145,176826.4130922627,5759.205407430959,1159108.0808913568,-7.636329,1414.1769,0.2921441,0.087182514,Bati
bati017.wav,-1.9748699e-05,0.0051187146,0.1326539422204517,0.11505687383382478,2734.2144802840903,198616.69634951008,5410.976789607558,1414636.3327425064,-7.1274686,1546.7383,0.32813224,0.088357255,Bati
bati018.wav,6.155332e-06,0.0049792384,0.13693446975836074,0.1181834207503573,2832.967028068473,186424.56399239344,5678.61447356468,1172007.5623240226,-7.446727,1506.6348,0.3086493,0.088881925,Bati
bati019.wav,-3.2233804e-06,0.0051301545,0.13918076216413536,0.11980947760754578,2839.007559809721,180627.17446269194,5599.40066315407,1051426.7575553327,-7.190935,1473.8898,0.30770594,0.086353205,Bati
bati020.wav,-6.177218e-06,0.004921598,0.15504416092723558,0.13100546908960511,3103.0421088509784,254715.11586814764,6298.278297601744,851449.4604916236,-6.899641,1517.9387,0.29418007,0.0870595,Bati
bati021.wav,-1.0575166e-05,0.0050416943,0.14322954139585187,0.12271483986738584,2897.188931278211,220305.5114922616,5815.567314680233,1101576.4978921753,-7.0657806,1531.4904,0.30784535,0.08919284,Bati
bati022.wav,1.3232538e-05,0.004941244,0.13262061893459395,0.11503239036799921,2839.518177780094,226173.1184312079,5808.907044876453,1358374.588683517,-7.2424417,1457.4386,0.30330837,0.08791754,Bati
bati023.wav,1.2733663e-05,0.005013383,0.14402021208756755,0.1232783905978196,2853.1145324106774,156352.52235569208,5605.134504451308,1165294.5209351566,-7.6054077,1395.4443,0.31380236,0.08752181,Bati
bati024.wav,-5.7143498e-06,0.0051397835,0.14817956404053928,0.12622238084129503,2869.7604497229163,155819.84551556813,5580.179358194041,890167.7058765634,-7.122477,1428.9037,0.312777,0.08523086,Bati
bati025.wav,2.0664302e-05,0.003014843,0.15858551739702725,0.13343615106894446,3187.5703075061774,482760.67729392485,6304.320948401163,1101025.5250569226,-11.147316,3794.219,0.2759524,0.09563133,Bati
bati026.wav,3.0184472e-06,0.0026132127,0.1558652687230532,0.1315712867289436,3204.5947478563576,395350.78768778057,6170.41268835865,873332.562845236,-7.4677978,3558.8672,0.31002584,0.08870557,Bati
bati028.wav,-3.5599394e-06,0.0027281172,0.1235374445941593,0.10827594437730434,2887.3001588034754,402593.2007184967,6186.045927159927,754003.2054306412,-7.418707,3266.3464,0.31041616,0.09301124,Bati
bati032.wav,5.9766985e-06,0.0029067162,0.12496502872559383,0.10934877032120535,2917.1117126992613,444551.3917145788,6226.987346259433,889548.4866642529,-7.315284,3196.625,0.30745634,0.092710964,Bati
bati033.wav,2.1837091e-05,0.0027776714,0.12153217281631801,0.10676210378686266,2898.2208814191963,326826.27419076295,6199.5291789618805,620992.4620865958,-7.2698784,3220.8,0.31294048,0.09110661,Bati
bati036.wav,-2.4769039e-05,0.002893813,0.13483562366825608,0.1166549782582485,2935.299344665622,469497.1045778535,6174.879328016157,476537.16715024423,-6.585828,3100.193,0.33010834,0.093500294,Bati
bati037.wav,-4.0141575e-05,0.003014612,0.13469951924894558,0.11655555876304857,2944.5105873412176,430529.4583372149,6124.246300853812,453444.8508676877,-6.90044,2988.8252,0.32514262,0.09196935,Bati
bati038.wav,4.0756513e-06,0.0021412477,0.15843038629232234,0.13333019899158788,3232.7959170774325,698804.6420252927,6525.337518121778,1076085.2436676505,-8.609519,4051.7725,0.3470373,0.0916018,Bati
bati1000.wav,5.147887e-05,0.06898786,0.0808747582256218,0.07433403170756903,1997.1042170559313,847999.5199822652,4486.922868191274,3078430.8832422146,-1.7621485,1335.9669,0.30958712,0.092755,Bati
bati1001.wav,2.18815e-05,0.05446515,0.12345823001852471,0.10821629545921774,2761.1239073728407,754542.5242159169,5939.191269985465,3185381.264966059,-4.6154313,849.3392,0.27850133,0.0894395,Bati
bati1003.wav,-2.104096e-05,0.08570478,0.0875872274874697,0.07991570506852792,2308.759429985464,466476.86818903196,5322.1481536155525,3213293.5103063555,0.09139972,819.76715,0.2996653,0.09130309,Bati
bati1004.wav,-1.2455213e-05,0.08753735,0.09699859509993845,0.08758986764857661,2352.8849028859095,605203.2104800671,5282.243058998887,2817270.8271361343,0.4043636,733.97925,0.30188805,0.08997631,Bati
bati1005.wav,-5.812158e-05,0.08924027,0.08695106441217257,0.07939057680976279,2256.0783241944837,383466.9219805437,5124.269014246323,2454730.2547408743,0.22228332,752.4374,0.28937864,0.08948966,Bati
bati1006.wav,-0.000102299615,0.058242157,0.11802804911852335,0.10409742873979876,2632.8454684139556,669699.9661727692,5688.71337890625,3131129.6914736894,-2.5907555,841.03156,0.28560868,0.08899494,Bati
bati1007.wav,-0.000103787934,0.08228482,0.0968889683262168,0.08750149614289812,2358.91118496586,506500.3123069935,5264.542662154797,3187665.8232869715,-1.1976041,829.20044,0.2827055,0.09021455,Bati
bati1010.wav,-2.6615871e-05,0.035493143,0.07057473816661115,0.06559394449932544,1877.9228247548938,835835.3514636953,4097.043225740132,3828867.5893812524,-8.417106,4155.212,0.29589373,0.0907271,Bati
bati2000.wav,9.198198e-06,0.023051944,0.11203216639458251,0.0994809600875191,2337.3668767638665,1136064.6365466095,4847.7435401863395,4533610.972934006,-2.3689046,2910.728,0.35637778,0.10232409,Bati
bati2002.wav,-4.7400023e-05,0.03938157,0.12716532810020473,0.11099430742937198,2633.1984613233785,807680.580367895,5316.230695857558,2931213.169397813,0.95472604,1102.2618,0.3375573,0.09432236,Bati
bati2004.wav,-1.8987641e-05,0.036340013,0.14825986359947185,0.12627887644493785,2904.679134365086,1044864.7846661083,5885.358262172965,3622996.6784266797,0.86286944,985.71783,0.34624565,0.095410146,Bati
bati2005.wav,-1.0821816e-05,0.03606268,0.11735411438063022,0.10358212621856817,2502.7499813999516,539208.9984921727,5173.247642309931,2548251.9176644688,0.56820995,1195.6329,0.33126137,0.09254488,Bati
bati2008.wav,-2.478895e-05,0.030198522,0.11124953018344064,0.09887307221740438,2451.294186519568,382901.83297803096,5041.7597898686,1832658.998546249,0.9740486,1209.2064,0.35087213,0.093687706,Bati
bati2010.wav,-0.00010660508,0.03900938,0.1193243128553935,0.10508602121698166,2607.5727556691663,464250.5039786372,5429.674847871412,1974749.022955216,1.2434851,1070.092,0.35392773,0.09645903,Bati
bati3000.wav,4.0425475e-05,0.020097548,0.07580713701329438,0.070060414991142,1890.6578207399982,412890.8545914877,4078.3503387734618,3895492.0079403277,-3.2860942,3257.962,0.28249666,0.09402957,Bati
bati3001.wav,5.0370236e-05,0.04577582,0.08858541136839045,0.08073803626108346,2109.4409312711814,352494.90809380554,4702.425906159157,2923824.9416430006,1.175443,1370.4777,0.3064905,0.09206255,Bati
bati3002.wav,4.659641e-05,0.04440488,0.08704951082931056,0.07947189349368827,2154.294562278811,265876.1019528128,4864.65939543968,2140737.717038496,0.9277256,1187.5181,0.29581365,0.09082252,Bati
bati3003.wav,-2.9315072e-05,0.043431383,0.09527430365692768,0.08619711071961521,2234.367932662788,232864.3740983621,4951.050940225291,1450701.3746514844,0.8805468,1094.8452,0.2820042,0.09045968,Bati
bati3004.wav,2.0871303e-05,0.046351526,0.09941244988253542,0.08952961469088777,2304.4514137913234,252561.85093318336,5113.10915924782,1412333.8610266175,1.0936805,1022.22906,0.285825,0.09079848,Bati
bati3005.wav,-7.0540016e-05,0.04712544,0.10674357277124019,0.09534938244327114,2382.3940477607744,283024.51591095084,5170.881574763808,1546934.3736058928,1.2496134,1001.8497,0.29208884,0.09160981,Bati
bati3007.wav,3.8357393e-05,0.047450356,0.09487896831106984,0.08587694968329684,2201.614162847476,234847.8659726543,4795.778184047965,1472286.194595651,1.3629731,1043.2505,0.27834418,0.091054626,Bati
bati3008.wav,1.4535671e-05,0.009960353,0.13756918842355872,0.11864390682004214,2502.960746120932,2063084.1469973659,5006.193092401079,3212600.531444176,-5.4931397,3425.551,0.30618998,0.09562174,Bati
ambassel000.wav,-5.9181602e-06,0.0055884905,0.061820139522152505,0.05799840987161408,1184.3246281914385,856065.5612825913,2401.602144507063,2021917.9799032588,-7.4707317,5958.7104,0.31294042,0.086893134,Ambassel
ambassel001.wav,-1.4628213e-05,0.008665693,0.0773330187808976,0.07135262298713096,1254.3701335394696,60711.851467216555,2592.9676540126743,396739.38165019,-4.3820744,4873.814,0.31718805,0.08339614,Ambassel
ambassel002.wav,4.8222914e-06,0.012982916,0.09086331033168647,0.08260716916725412,1360.905887484642,57579.23376088479,2735.075128041554,307984.632181868,-4.0610948,4109.3315,0.2765842,0.084111586,Ambassel
ambassel003.wav,-5.2605344e-07,0.014058916,0.0807129451937749,0.07419836567192155,1311.396594437305,67230.29457466213,2595.775970364503,399932.0846356192,-3.8830884,3931.674,0.27284145,0.083984256,Ambassel
ambassel004.wav,-1.0672429e-06,0.015268425,0.08495184171963396,0.07773502630807623,1369.093523901007,102907.00941488,2724.7335239091526,578194.3349547775,-3.7461843,3925.874,0.28688553,0.0864962,Ambassel
